IC_ZUJ;NAZOV_ZUJ;IC_OKRES;IC_KRAJ;POINT_X;POINT_Y
543381;Nemeöany;704;7;20.68358442;49.00913141
543390;NiûnÈ Repaöe;704;7;20.71362261;49.09746374
543403;OdorÌn;810;8;20.63697806;48.93202866
543411;Olcnava;810;8;20.73734531;48.90633133
543420;Oæöavica;704;7;20.75201482;49.09000395
543438;Oæöavka;810;8;20.8256559;48.96829249
543446;Ordzovany;704;7;20.7909925;49.05167073
543454;Pavæany;704;7;20.72295874;49.06346074
543462;Poæanovce;704;7;20.85506711;49.03414388
543471;Pongr·covce;704;7;20.82533099;49.02375133
543489;Por·Ë;810;8;20.74007299;48.87521618
543497;Prakovce;801;8;20.88595127;48.80303823
543501;Richnava;801;8;20.90930776;48.92727834
543519;RudÚany;810;8;20.68142715;48.87584642
543527;Slatvina;810;8;20.84357138;48.96187653
543535;Slovinky;810;8;20.80580529;48.86533539
543551;SmolnÌcka Huta;801;8;20.79681775;48.76145062
543560;SmolnÌk;801;8;20.70891081;48.72753439
543578;SpiöskÈ Podhradie;704;7;20.74241737;48.99327607
543586;SpiöskÈ Tom·öovce;810;8;20.47386981;48.9582012
543594;SpiöskÈ Vlachy;810;8;20.8003173;48.93006949
543608;Spiösk˝ Hrhov;704;7;20.63857988;48.99808267
543616;Spiösk˝ Hruöov;810;8;20.69915569;48.95148072
543624;Spiösk˝ ätvrtok;704;7;20.46891948;49.00462147
543632;Star· Voda;801;8;20.67592783;48.80437713
543641;Studenec;704;7;20.76331342;49.03436192
543659;ävedl·r;801;8;20.72073915;48.81066576
543667;TepliËka;810;8;20.58513068;48.90481604
543675;Torysky;704;7;20.67858704;49.10948306
543683;⁄horn·;801;8;20.66216559;48.70650372
543691;Uloûa;704;7;20.65021256;49.04983765
543705;Veæk˝ Folkmar;801;8;21.03065785;48.84133854
543713;VÌtkovce;810;8;20.72411638;48.92390415
543721;Vojkovce;810;8;20.8740141;48.95575537
543730;SirnÌk;811;8;21.80651225;48.52057157
543748;SlivnÌk;811;8;21.55552983;48.59906582
543756;SlovenskÈ NovÈ Mesto;811;8;21.67884804;48.42073749
543764;SoæniËka;811;8;21.96154177;48.48375561
543781;Stankovce;811;8;21.66331928;48.76624339
543799;Str·ûne;811;8;21.8538727;48.37802322
543802;Streda nad Bodrogom;811;8;21.75899817;48.36988049
543811;Somotor;811;8;21.82043286;48.40708231
543811;Svinice;811;8;21.87934329;48.42672031
543829;Trn·vka;811;8;21.6017704;48.71039712
543845;Veæaty;811;8;21.66269002;48.51674332
543853;VeækÈ Kapuöany;807;8;22.07294972;48.54321233
543861;VeækÈ Ozorovce;811;8;21.60362098;48.663963
543870;VeækÈ Raökovce;807;8;21.90733529;48.55724743
543888;VeækÈ Slemence;807;8;22.13283371;48.50159655
543896;VeækÈ Trakany;811;8;22.09075955;48.38846632
543900;Veæk˝ Horeö;811;8;21.90512188;48.387083
543918;Veæk˝ Kamenec;811;8;21.81385852;48.36117262
543926;ViniËky;811;8;21.73791886;48.40111714
543934;ViöÚov;811;8;21.67570177;48.74555894
543942;Vojany;807;8;21.99529548;48.56872061
543951;VojËice;811;8;21.73021955;48.68037046
543969;Vojka;811;8;21.91485979;48.45336127
543977;ZatÌn;811;8;21.88600865;48.48029089
543985;ZbehÚov;811;8;21.6263765;48.68867547
543993;ZemplÌn;811;8;21.7955387;48.43947241
544001;ZemplÌnska Nov· Ves;811;8;21.67924266;48.57936284
544019;ZemplÌnska Teplica;811;8;21.56714511;48.65306357
544027;ZemplÌnske Hradiöte;811;8;21.75574638;48.57949668
544035;ZemplÌnske Jastrabie;811;8;21.77238903;48.49847988
544043;ZemplÌnsky BranË;811;8;21.70975768;48.54649417
544051;Vranov nad Topæou;713;7;21.68305476;48.8773425
544060;Babie;713;7;21.49043861;49.06824186
544078;BanskÈ;713;7;21.56177658;48.82240672
544086;Benkovce;713;7;21.71030287;48.94430084
544094;BystrÈ;713;7;21.53928185;49.00771013
544108;Cabov;713;7;21.6242811;48.79380493
544116;»aklov;713;7;21.61797019;48.89649394
544124;»iËava;713;7;21.66902684;48.92723974
544132;»ierne nad Topæou;713;7;21.56533448;48.9849853
544141;œapalovce;713;7;21.74501427;49.07271702
544159;Davidov;713;7;21.61578603;48.82527792
544167;DetrÌk;713;7;21.62563175;49.04201478
544175;DlhÈ KlËovo;713;7;21.73669487;48.81353896
544183;œurÔoö;713;7;21.52632978;49.05186457
544191;Giglovce;713;7;21.7330909;49.00193103
544205;Girovce;713;7;21.75763892;49.017825
544213;Hanuöovce nad Topæou;713;7;21.48888894;49.02150936
544221;Hermanovce nad Topæou;713;7;21.4923035;48.96982498
544230;HlinnÈ;713;7;21.55936803;48.9508038
545333;Dunajsk· Luûn·;108;1;17.26886774;48.07636892
545350;Hontianske Trsùany;402;4;18.79922849;48.21754379
545589;Cabaj - »·por;403;4;18.02065974;48.24027197
545635;HornÈ Lefantovce;403;4;18.15486397;48.42462869
545651;VeækÈ Drûkovce;301;3;18.16026215;48.73224851
545686;MelËice - LieskovÈ;309;3;17.8888404;48.85997869
545741;TrenËianske Stankovce;309;3;17.99134796;48.81994155
545961;TurËianske Jaseno;506;5;19.04663479;49.01210684
546640;Doln˝ Lieskov;306;3;18.42723865;49.03159197
546682;Skalka nad V·hom;309;3;18.07165823;48.93531701
547522;Bitarov·;511;5;18.67115647;49.20750307
547557;Brezany;511;5;18.66573043;49.18875527
547590;HriËovskÈ Podhradie;511;5;18.61802769;49.21673514
547611;OvËiarsko;511;5;18.66725698;49.22473123
547620;Paötina Z·vada;511;5;18.62700652;49.20373853
555487;Igram;108;1;17.46149832;48.28144834
555495;Kaplna;108;1;17.45079615;48.29290325
555509;Z·lesie;108;1;17.27859701;48.16546734
555517;Bellova Ves;201;2;17.51328225;48.09213986
555541;Dunajsk˝ Kl·tov;201;2;17.68946558;48.02940432
555568;HornÈ M˝to;201;2;17.75586684;48.01511661
555576;Trhov· Hradsk·;201;2;17.75983245;47.98815372
555606;Macov;201;2;17.43303006;48.0235016
555649;Mad;201;2;17.65028348;47.9468755
555665;MalÈ DvornÌky;201;2;17.65797539;48.02564629
555673;VeækÈ DvornÌky;201;2;17.66825396;48.00723294
555720;Povoda;201;2;17.63670581;47.97355238
555746;Vieska;201;2;17.52321501;48.00246894
555754;Mat˙ökovo;202;2;17.74883752;48.16342481
555789;Doln· Streda;202;2;17.74889416;48.25699576
555819;Bodzianske L˙ky;401;4;17.90300084;47.88853608
555827;Virt;401;4;18.32099569;47.75965749
555843;»ata;402;4;18.66708346;47.95528292
555851;Mal˝ Lap·ö;403;4;18.17178095;48.30472102
555860;Veæk˝ Lap·ö;403;4;18.18206576;48.28858731
555878;Horn· Kr·æov·;405;4;17.90858223;48.24498794
555886;»echynce;403;4;18.16471079;48.25416937
555908;Mal˝ CetÌn;403;4;18.17969851;48.24308446
555916;»erven˝ Hr·dok;407;4;18.38930667;48.30078108
555924;MalÈ Vozokany;407;4;18.40695741;48.31018894
555932;VeækÈ Vozokany;407;4;18.41386804;48.33078398
555959;Hosùov·;403;4;18.21053818;48.33192076
555967;Telince;403;4;18.3691046;48.2330439
555991;Sv‰toplukovo;403;4;18.04324387;48.21916426
556025;Vlkas;404;4;18.28815522;48.12634137
556033;Pavlov·;404;4;18.68430298;47.90082288
556050;⁄æany nad éitavou;404;4;18.23862206;48.10863488
556092;N·na;404;4;18.6798113;47.81961099
556114;Sekule;205;2;16.98974027;48.60911045
556122;Rohov;205;2;17.33732479;48.73148107
556131;Rybky;205;2;17.334222;48.71405979
556149;Kruöovce;406;4;18.20264082;48.59278737
556157;Jacovce;406;4;18.1303891;48.59463048
556165;Chrabrany;406;4;18.13902921;48.52309748
556173;Livina;305;3;18.25399348;48.63981256
556190;LivinskÈ Opatovce;305;3;18.22585339;48.64444589
556211;Oreöany;406;4;17.9091336;48.50667186
556220;Ardanovce;406;4;17.89764614;48.54771606
556238;Svrbice;406;4;17.87016746;48.52074926
556246;Kr·sno;305;3;18.31447458;48.59734915
556262;Dvorany nad Nitrou;406;4;18.09229378;48.49477258
556271;TurËianky;305;3;18.32748688;48.5817639
556289;Otrh·nky;301;3;18.20027396;48.68941777
556297;»eæadince;406;4;18.17059155;48.511301
556327;SolËianky;406;4;18.19542829;48.62270574
556351;HornÈ Chlebany;406;4;18.22017089;48.60696364
556360;Libichava;301;3;18.17522112;48.67087571
556408;Chud· Lehota;301;3;18.20010086;48.6433242
556416;Jeökova Ves;305;3;18.3507825;48.53052145
556424;Haluzice;304;3;17.86398066;48.83496029
556441;Zemianske Podhradie;304;3;17.81907296;48.85235977
556459;Nov· Ves nad V·hom;304;3;17.90038691;48.72886109
556475;Zamarovce;309;3;18.05307722;48.91137522
556483;Kriûovany nad Dudv·hom;207;2;17.65917469;48.32573003
556491;Opoj;207;2;17.6373378;48.30400558
556513;VlËkovce;207;2;17.68383405;48.29468416
556521;DolnÈ Zelenice;203;2;17.74747476;48.37821945
556530;HornÈ Zelenice;203;2;17.75025218;48.39115999
556548;äterusy;204;2;17.67049177;48.61101018
556556;Pavlice;207;2;17.5714065;48.25838336
556564;Slovensk· Nov· Ves;207;2;17.53230257;48.29024916
556572;VeækÈ Orviöte;204;2;17.78970382;48.61771619
556581;Hubina;204;2;17.92585794;48.60750346
556599;Dlh·;207;2;17.42169023;48.41647358
556602;HornÈ Trhoviöte;203;2;17.87778108;48.46125666
556611;TekolÔany;203;2;17.91179169;48.48959495
556645;TepliËky;203;2;17.85298934;48.46797707
556653;Radoöovce;207;2;17.6477095;48.50126428
556661;DolnÈ LovËice;207;2;17.66982263;48.36530059
556670;äelpice;207;2;17.52537173;48.42514207
556688;Loöonec;207;2;17.35980637;48.48054511
556696;Nitrianske HrnËiarovce;403;4;18.13207881;48.33228798
556742;Pochabany;301;3;18.15267385;48.69548295
556777;JesenskÈ;402;4;18.41223589;48.16315204
556785;MalÈ Chyndice;403;4;18.28192444;48.30447217
556793;BorËany;301;3;18.22057004;48.6615884
556807;Iûipovce;505;5;19.48421831;49.14660029
556823;Medzany;707;7;21.14736701;49.04325906
557251;Bystr·;603;6;19.61685909;48.88925569
557269;Tureck·;601;6;19.07916962;48.85834621
557277;Kynceæov·;601;6;19.18231554;48.75176736
557285;Nemce;601;6;19.17050554;48.7714067
557293;Vlkanov·;601;6;19.16647979;48.67814424
557307;Vidin·;606;6;19.65715346;48.36360963
557315;Biskupice;606;6;19.82772345;48.24383645
557323;œub·kovo;607;6;19.74789061;48.55738629
557340;TrenË;606;6;19.5649716;48.23718528
557358;Vr˙tky;506;5;18.8853465;49.12830873
557391;BorËice;302;3;18.13062007;48.98120043
557404;KameniËany;302;3;18.14910131;49.01185365
557412;Sedmerovec;302;3;18.17796496;49.01599719
557421;Slavnica;302;3;18.140116;49.03008834
557439;DolnÈ KoËkovce;308;3;18.34267443;49.09817674
557447;Nimnica;308;3;18.354184;49.15219498
557471;Streûenice;308;3;18.29233977;49.10694843
557480;Slopn·;306;3;18.40408661;49.04218494
557498;Vydrn·;308;3;18.2596841;49.21488104
557501;Kvaöov;308;3;18.22614643;49.07575959
557510;HatnÈ;306;3;18.37946784;49.19201232
557552;Klieötina;306;3;18.34595439;49.18399513
557561;»elkova Lehota;306;3;18.52314045;49.01112805
557579;MalÈ Lednice;306;3;18.56963994;49.07230375
557595;S·doËnÈ;306;3;18.54409195;49.00908971
557609;œurÔovÈ;306;3;18.50097829;49.03296882
557617;Krivoklat;302;3;18.13425335;49.04794772
557625;VröatskÈ Podhradie;302;3;18.14032233;49.06856767
557633;Bodin·;306;3;18.56576129;49.11152772
557692;Horn· Breznica;308;3;18.24778845;49.11951584
557706;LipnÌk;307;3;18.72511938;48.7972449
557714;Jalovec;307;3;18.76549457;48.79575743
557757;Abovce;609;6;20.34303919;48.31387902
557765;RieËka;609;6;20.33521727;48.34460532
557790;Niûn˝ Sk·lnik;609;6;19.98017531;48.45980572
557811;RimavskÈ Zaluûany;609;6;19.93796788;48.49784552
557820;S·sa;608;6;20.11636091;48.5670813
557854;RakytnÌk;609;6;20.18207773;48.39977771
557889;GemerskÈ Michalovce;609;6;20.20282926;48.43112798
557901;VyönÈ Valice;609;6;20.17915688;48.46499096
557919;Dulovo;609;6;20.19820532;48.37889797
557927;Zacharovce;609;6;20.05619263;48.40770516
557935;Lietavsk· L˙Ëka;511;5;18.72161625;49.16955403
557960;Por˙bka;511;5;18.72613706;49.15184876
557986;œurËin·;511;5;18.66736882;49.05506333
558087;Lukavica;611;6;19.21135759;48.64563632
558133;Lieskovec;611;6;19.19344557;48.58388291
558168;Nezbudsk· L˙Ëka;511;5;18.90649157;49.17027794
558192;Mal˝ KrtÌö;610;6;19.36273614;48.18902486
558206;MalÈ Straciny;610;6;19.41640433;48.20702526
558214;VeækÈ Straciny;610;6;19.39812429;48.19485991
558222;PoËarov·;306;3;18.51297896;49.0665094
558273;Bulhary;606;6;19.8565181;48.29521404
558281;Liptovsk· Por˙bka;505;5;19.73596024;48.99566327
558320;Ivanka pri Nitre;403;4;18.11420091;48.23675671
558338;DucovÈ;204;2;17.86688818;48.63066076
558354;Baöovce;204;2;17.80734721;48.63133313
558397;äÌpkovÈ;204;2;17.7160498;48.6622108
559547;Jasenov;702;7;21.89814233;48.90052659
559598;HaûÌn nad Cirochou;702;7;21.96358919;48.92524185
559610;Rokytovce;705;7;21.8727922;49.26966624
559636;Sopkovce;702;7;21.87374979;49.01582764
559644;Gruzovce;702;7;21.86669286;48.97567618
559652;Maökovce;702;7;21.99213958;49.0173779
559687;Kechnec;806;8;21.26733766;48.54918751
559784;TurÚa nad Bodvou;806;8;20.88719035;48.60013798
559831;BoËiar;806;8;21.23601555;48.59159613
559865;Sokoæany;806;8;21.23864746;48.60699999
559873;DvornÌky - VËel·re;806;8;20.82201403;48.59435733
559881;Z·diel;806;8;20.83028852;48.6150274
559890;ätÙla;706;7;20.13548515;49.09554918
559938;Mal· Frankov·;703;7;20.29766814;49.30196424
559971;LipnÌky;707;7;21.41312658;49.04856779
559989;Such· Dolina;707;7;21.14279601;48.91825573
560022;BrzotÌn;808;8;20.49618907;48.62600237
560031;»uËma;808;8;20.55499042;48.71579935
560049;Jovice;808;8;20.52050533;48.61082473
560065;Kruûn·;808;8;20.46353861;48.63743209
560073;Vyön˝ Hrabovec;711;7;21.69376264;49.09003809
560103;VysokÈ Tatry;706;7;20.13617921;49.13763276
560154;Smiûany;810;8;20.4695143;48.92425477
580236;Hronsek;601;6;19.17293369;48.65410101
580244;Malachov;601;6;19.07575603;48.71205793
580252;Milhosù;806;8;21.27692182;48.53369557
580287;Liptovsk˝ Peter;505;5;19.73546164;49.05660531
580317;Utek·Ë;607;6;19.77107626;48.61978417
580368;Tatransk· Javorina;706;7;20.14752098;49.23824968
580384;Mokr· L˙ka;608;6;20.14934743;48.68303834
580449;Brodzany;305;3;18.3538563;48.60117508
580457;TovarnÌky;406;4;18.14518427;48.57328385
580473;Biely Kostol;207;2;17.52844177;48.36617744
580520;Koryt·rky;604;6;19.47558374;48.54812521
580546;Orovnica;612;6;18.58902;48.39079368
580554;»enkovce;201;2;17.4548664;48.0927451
580597;Kyselica;201;2;17.37929712;47.98748841
580601;Dukovce;712;7;21.40110895;49.11925913
580791;Radoæa;504;5;18.80076552;49.2841108
580813;Bziny;503;5;19.33580488;49.22060753
580856;Horn˝ Lieskov;306;3;18.42708932;49.06584751
580864;Podskalie;306;3;18.46769443;49.04886433
580899;Luûianky;403;4;18.02559636;48.33698554
580911;Holiare;401;4;17.81029907;47.82955875
580937;Bohunice;402;4;18.75852789;48.34320864
580953;MalÈ Uherce;305;3;18.40286862;48.61615869
581020;HrnËiarovce nad Parnou;207;2;17.5542669;48.33719884
581097;ºudovÌtov·;403;4;18.08397827;48.3953811
581135;MalÈ Kozm·lovce;402;4;18.50547319;48.27543227
581160;VeækÈ Kozm·lovce;402;4;18.54150212;48.26699826
581241;Mal˝ Slavkov;703;7;20.36993024;49.14726295
581305;NemËice;406;4;18.12774659;48.5500164
581348;Petrova Lehota;309;3;18.17403361;48.87334664
581399;Banka;204;2;17.85970753;48.57725053
581488;ZvonËÌn;207;2;17.51000196;48.39778815
581585;Veæk· L˙ka;611;6;19.17360611;48.63084732
581607;Brehy;612;6;18.66912159;48.39797548
581623;Babindol;403;4;18.23381944;48.28779952
581640;KorytnÈ;704;7;20.85481399;49.01306779
581658;Pr·znovce;406;4;18.26973129;48.5020404
581674;Hencovce;713;7;21.72931686;48.87050851
581691;ätefanoviËov·;403;4;18.09837143;48.18509558
581704;Kuzmice;406;4;18.10350917;48.57919137
581712;äuja;511;5;18.63112082;49.06637151
581747;Horn· Ves;613;6;18.90581113;48.67517709
581895;Hrkovce;402;4;18.90520081;48.09201382
581984;HlbokÈ Nad V·hom;501;5;18.59353834;49.20911908
582051;Zlatno;607;6;19.81980654;48.51910431
582093;Vyön˝ Medzev;806;8;20.89459499;48.74080005
582140;Lackovce;702;7;21.96011383;48.94190948
582301;Bohunice;302;3;18.18793477;49.02478979
582361;Obid;404;4;18.64670073;47.78167399
582387;»ab;403;4;17.99545049;48.39814972
582425;DolnÈ Lefantovce;403;4;18.12012554;48.414012
582514;Kostoæany nad Horn·dom;806;8;21.23152481;48.79055312
582522;PotÙnskÈ L˙ky;201;2;17.58417031;48.08688718
582549;Nov˝ Svet;108;1;17.49248131;48.21697246
582638;Mal· MaËa;202;2;17.64482204;48.22901897
582719;ätit·re;403;4;18.15667348;48.35327817
582816;éitavany;407;4;18.45095199;48.38985073
598119;Koöice - mestsk· Ëasù KaveËany;802;8;21.20494116;48.77860837
598127;Koöice - mestsk· Ëasù çahanovce;802;8;21.2593033;48.77171019
598151;Koöice - mestsk· Ëasù Sever;802;8;21.19390497;48.7481484
598186;Koöice - mestsk· Ëasù StarÈ mesto;802;8;21.25945874;48.72521698
598194;Koöice - mestsk· Ëasù LorinËÌk;803;8;21.19220858;48.68827069
598208;Koöice - mestsk· Ëasù Pereö;803;8;21.2096749;48.6891311
598216;Koöice - mestsk· Ëasù Myslava;803;8;21.19712887;48.71317712
598224;Koöice - mestsk· Ëasù Z·pad;803;8;21.2317638;48.71198026
598682;Koöice - mestsk· Ëasù Dargovsk˝ch hrdinov;804;8;21.29385702;48.74881485
599018;Koöice - mestsk· Ëasù Koöick· Nov· Ves;804;8;21.30736181;48.72474889
599093;Koöice - mestsk· Ëasù Barca;805;8;21.26198565;48.66984743
599310;Chorv·ty;806;8;20.87104348;48.56125742
599328;Ladomersk· Vieska;613;6;18.88714017;48.56502114
599336;Lutila;613;6;18.8426228;48.63285559
599786;Koöice - mestsk· Ëasù äebastovce;805;8;21.26532161;48.65384762
599794;Koöice - mestsk· Ëasù Kr·sna;805;8;21.32224414;48.67854344
599816;Koöice - mestsk· Ëasù Nad jazerom;805;8;21.28832515;48.68351116
599824;Koöice - mestsk· Ëasù Juh;805;8;21.25990122;48.7000033
599841;Koöice - mestsk· Ëasù äaca;803;8;21.18424939;48.61956549
599859;Koöice - mestsk· Ëasù Poæov;803;8;21.20759044;48.66201995
599875;Koöice - mestsk· Ëasù SÌdlisko çahanovce;802;8;21.27923153;48.77116771
599883;Koöice - mestsk· Ëasù SÌdlisko KVP;803;8;21.21250127;48.71580333
599891;Koöice - mestsk· Ëasù Dûungla;802;8;21.26566386;48.74033505
599913;Koöice - mestsk· Ëasù VyönÈ Op·tske;805;8;21.28658896;48.71058942
599972;Koöice - mestsk· Ëasù LunÌk IX;803;8;21.2232624;48.69338181
5204030;Koökovce;702;7;21.94787402;49.05023901
